65,48668425302,55692237290,56205567063,50662606747,55991872063,50244170627,51392464479,55780789153,47966817334,46403874042,39095110944,48988970207,39131484472,53242004081,56656427096,57295518539,42787428286,30257912796,52371588101,57572662235,53352295419,52590738331,54359861276,31855387400
66,46953764582,55879006692,60131887236,50838105437,55759041508,49999646500,48996027250,54751792864,47833512388,45487801151,39545843317,50027884229,38282313343,54243361590,57871493844,56673242382,42606532050,29753533668,51943724415,56530271838,54532715108,51952700531,53924744191,31952025633
67,48038789270,56687487144,59363000765,50279434026,57104613023,50670131354,49757107724,54740476796,47617758467,45084524770,39363189012,48643088399,38853134895,53395485041,55710183004,57218284084,43070391934,29817190357,51617287818,55410420028,53591226352,52342632872,53501699696,31005756127
68,46206027389,55464610640,59721745090,49192184236,56787500279,50514256073,50977648754,53145296975,47040675438,44945337812,38943817581,48615665721,39034938079,52709731439,56874116310,56337826927,42138317804,28305710670,50615827915,55513926878,53800192571,53072436598,53830798823,30529430409
69,46822750515,55876187043,59447379010,49898294290,57129196999,50737734651,50080027836,52453015223,46301821715,44282764397,38890580934,49211978868,38070328398,51857054940,55102615610,56363885829,42072308049,28793856174,51187228582,55680914310,53972846178,51982591358,54225311886,31105770704
70,47861638048,55331264660,59598204936,49469704756,56988001876,49914201827,50272474259,52945174861,45279079146,43804660215,38377978044,48568230208,38123023427,52651991715,55193711271,56122443218,42250314644,28159709375,50991401103,55320093145,53384871899,52160024841,53140096966,30357353635
71,47773076152,53774791621,59286233215,49793942564,57764108367,50534477980,49336774689,52089754930,45839488135,44545298404,37103881700,48271718917,37025682227,52230546977,56442711858,55438900105,42061668683,27747019655,50871514317,54389683664,53405559260,52197458538,52981692787,29728461689
72,46903480648,53059250868,60345378535,49365275567,57566452018,49856893060,50062759406,52018022362,45112101664,43678821377,36916586102,48350244645,37824680823,49759734078,54948992190,56590761645,42284162267,27123322031,51116132429,53919786688,52118622993,51899074873,53562740296,29873757626
73,46760196694,52803064450,59783127040,48488524405,56600082832,49870070229,49103805866,51133995232,45913090763,43749290914,37119836878,48486987227,37190955271,49747162307,54182269046,56580202023,41913882205,26871597364,49859611461,54347294588,53421342139,50157357568,53043887111,29931656713
74,47172186945,53322798200,59433722323,49526799553,56839918801,49625183448,49183071534,49538046319,45110184959,43863457612,37607790504,48253849389,36621044170,48547946969,54110278521,55460722123,42263395856,26698322726,50973545091,52156802392,52954323895,52057772048,53042614400,29208294028
