Time (hours),x,y,MSD,Mphi Area (µm),dMphi Area (µm),Eccentricity,GFP,RFP,Mtb Area (µm),dMtb Area (µm),Infection Status,Initial Infection Status,Final Infection Status,Cell ID,Acquisition ID,Experiment ID,Unique ID,ID,Mtb Area Processed (µm),Time Model (hours),Mtb Area Model (µm),r2,Doubling Amounts,Doubling Times
8.0,1134.7206,1007.26855,2.235830307006836,260.0005,618.2108154296875,0.0,883.7402,121.200874,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,8.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
8.5,1133.9896,1007.7724,0.8877827525138855,164.62914,618.2108154296875,0.0,981.87244,121.85862,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,8.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
9.0,1136.5822,1007.6518,2.5953330993652344,203.79951,618.2108154296875,0.0,932.9053,121.295265,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,9.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
9.5,1137.5063,1008.47205,1.2356972694396973,,618.2108154296875,0.0,,,,-7.947613716125488,True,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,9.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
10.0,1136.3765,1006.55896,2.2218310832977295,202.09645,618.2108154296875,0.0,912.89606,121.69944,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,10.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
10.5,1137.1771,1005.61456,1.2381198406219482,163.49376,618.2108154296875,0.0,813.7465,120.670135,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,10.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
11.0,1138.2222,1005.0278,1.1985164880752563,204.3672,618.2108154296875,0.0,825.425,120.905556,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,11.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
11.5,1135.9204,1003.6817,2.666456699371338,214.01788,618.2108154296875,0.0,884.14856,121.281166,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,11.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
12.0,1137.7284,1003.7348,1.808763027191162,177.68593,618.2108154296875,0.0,840.7572,121.02236,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,12.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
12.5,1135.5782,1002.08936,2.707512617111206,203.23183,618.2108154296875,0.0,813.8743,121.04469,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,12.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
13.0,1136.0793,1002.3333,0.5573285818099976,107.292786,618.2108154296875,0.0,884.24866,121.269844,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,13.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
13.5,1127.7007,968.2096,35.13730239868164,885.5912,618.2108154296875,0.0,1568.6244,124.61731,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,13.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
14.0,1127.9208,969.42053,1.230776309967041,1303.9763,618.2108154296875,0.0,1265.2577,123.41532,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,14.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
14.5,1130.423,969.23694,2.5089235305786133,1272.1858,618.2108154296875,0.0,1304.5421,123.1776,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,14.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
15.0,1131.3344,969.43164,0.9319425225257874,1382.317,618.2108154296875,0.0,1231.5869,122.97823,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,15.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
16.0,1164.1708,956.2493,35.383670806884766,209.47638,618.2108154296875,0.0,1307.5989,153.11382,3.40612,-7.947613716125488,True,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,16.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
17.0,1135.8718,971.36646,32.08361053466797,1005.3731,618.2108154296875,0.0,1513.72,123.61886,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,17.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
17.5,1133.7313,969.74286,2.6865994930267334,936.11536,618.2108154296875,0.0,1506.4403,124.090965,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,17.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
18.0,1132.0406,968.274,2.2396345138549805,921.92316,618.2108154296875,0.0,1508.0924,124.316505,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,18.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
18.5,1130.6165,967.0003,1.910652995109558,,618.2108154296875,0.0,,,,-7.947613716125488,True,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,18.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
19.0,1132.2705,969.4005,2.9149420261383057,1349.3912,618.2108154296875,0.0,1312.9974,123.17459,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,19.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
19.5,1132.2655,969.0081,0.3924269378185272,1122.3165,618.2108154296875,0.0,1521.738,124.216995,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,19.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
20.0,1132.9603,971.78296,2.860511302947998,986.0718,618.2108154296875,0.0,1563.0754,124.58319,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,20.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
20.5,1133.955,972.0334,1.0256707668304443,781.7045,618.2108154296875,0.0,1730.7604,125.33842,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,20.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
21.0,1133.3141,970.357,1.7947150468826294,847.5562,618.2108154296875,0.0,1727.4869,125.440056,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,21.0,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
21.5,1133.8335,968.8284,1.614402413368225,1009.3469,618.2108154296875,0.0,1502.446,124.20135,0.0,-7.947613716125488,False,True,False,517,"(3, 5)",EXP1,517.3.5,517.3.5.EXP1,0.0,21.5,0.0,1.0,"[1.92, 3.84, 7.68]","[np.float64(-2.0), np.float64(-2.0)]"
0.0,1048.6792,955.47485,0.0,180.52437,166.3321990966797,0.0,1509.2139,155.25157,4.5414934,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,4.5414934,0.0,5.497322573257359,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
0.5,1048.6792,955.47485,0.0,,166.3321990966797,0.0,,,,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,4.8253365,0.5,4.5330709286162385,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
1.0,1051.0522,955.8379,2.400655508041382,206.63795,166.3321990966797,0.0,1524.728,151.02472,5.10918,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,5.10918,1.0,3.5135158352920373,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
1.5,1052.7377,958.2254,2.9224767684936523,138.51555,166.3321990966797,0.0,1514.8074,166.68443,6.2445536,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,2.55459,1.5,2.463506005493975,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
2.0,1035.551,961.1358,17.43132972717285,505.80884,166.3321990966797,0.0,1066.8541,127.631874,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,2.0,1.5652996538671076,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
3.0,1007.5037,968.78754,29.07232666015625,1376.0725,166.3321990966797,0.0,911.18066,127.2038,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,3.0,0.1621038466901535,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
3.5,1008.3976,969.45715,1.1168581247329712,1563.409,166.3321990966797,0.0,936.72876,127.244736,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,3.5,0.06292979343694598,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
4.0,1008.17035,970.7864,1.3485068082809448,1599.7411,166.3321990966797,0.0,989.3038,127.56316,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,4.0,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
5.0,1035.4828,983.9436,30.316364288330078,412.70822,166.3321990966797,0.0,1159.0123,128.51994,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,5.0,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
6.0,1009.1577,977.87964,27.014461517333984,1504.3698,166.3321990966797,0.0,1032.769,127.86906,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,6.0,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
6.5,1008.9721,978.40393,0.5561766028404236,1627.5577,166.3321990966797,0.0,1032.7733,127.661316,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,6.5,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
7.0,1009.1456,982.1145,3.7146263122558594,1219.9586,166.3321990966797,0.0,1128.5128,128.38576,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,7.0,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
8.0,1013.462,963.109,19.489473342895508,1426.5967,166.3321990966797,0.0,1050.7552,127.61162,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,8.0,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
8.5,996.31854,934.8401,33.06099319458008,447.3371,166.3321990966797,0.0,1187.2538,129.33884,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,8.5,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
9.0,998.37585,934.3899,2.1059935092926025,404.7606,166.3321990966797,0.0,1194.986,129.35625,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,9.0,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
9.5,1000.03864,934.172,1.6769968271255493,,166.3321990966797,0.0,,,,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,9.5,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
10.0,1001.70135,933.9541,1.6769362688064575,,166.3321990966797,0.0,,,,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,10.0,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
10.5,1003.4563,934.04236,1.7571617364883423,415.54666,166.3321990966797,0.0,1255.3169,129.3101,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,10.5,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
11.0,1006.6969,934.68805,3.3043017387390137,,166.3321990966797,0.0,,,,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,11.0,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
11.5,1008.2149,931.3774,3.642096996307373,412.14053,166.3321990966797,0.0,1268.9463,129.52617,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,11.5,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
12.0,1011.7143,930.0902,3.7286102771759033,453.01398,166.3321990966797,0.0,1234.2394,129.19925,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,12.0,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
12.5,1012.9964,927.94104,2.5025432109832764,625.5907,166.3321990966797,0.0,1085.2233,128.59074,0.0,28.9520206451416,False,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,0.0,12.5,0.0,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
13.0,1042.2683,923.44037,29.615888595581055,247.5114,166.3321990966797,0.0,1285.8257,171.05963,9.082987,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,9.082987,13.0,9.082986831665039,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
13.5,1045.7513,924.4918,3.638278007507324,207.77333,166.3321990966797,0.0,1223.6613,196.2623,13.056793,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,13.056793,13.5,13.056793212890625,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
14.0,1048.7014,925.6182,3.1578025817871094,,166.3321990966797,0.0,,,,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,18.73366,14.0,18.733659744262695,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
14.5,1046.6134,925.60925,2.0880320072174072,270.21887,166.3321990966797,0.0,1138.5693,220.35294,24.410526,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,24.410526,14.5,24.410526275634766,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
15.0,1047.466,926.6932,1.379025936126709,249.78214,166.3321990966797,0.0,1200.4546,199.15227,15.32754,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,15.32754,15.0,15.327540397644043,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
15.5,1046.996,923.0645,3.6589701175689697,281.5726,166.3321990966797,0.0,1250.9758,192.21371,13.62448,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,13.62448,15.5,13.624480247497559,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
16.5,1054.0919,929.84186,9.812484741210938,376.94394,166.3321990966797,0.0,1188.0542,212.45633,30.65508,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,30.65508,16.5,30.655080795288086,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
17.0,1054.0919,929.84186,0.0,,166.3321990966797,0.0,,,,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,32.0743,17.0,32.07429885864258,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
17.5,1056.3486,931.0475,2.558572769165039,346.85657,166.3321990966797,0.0,1212.5842,225.02946,33.493515,28.9520206451416,True,True,True,518,"(3, 5)",EXP1,518.3.5,518.3.5.EXP1,33.493515,17.5,33.49351501464844,0.9982245191933695,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(-1.0), np.float64(12.0), np.float64(2.0), np.float64(1.5)]"
0.0,56.8867,956.2611,0.0,115.240395,0.0,0.0,1533.202,121.280785,0.0,0.0,False,False,False,519,"(3, 5)",EXP1,519.3.5,519.3.5.EXP1,0.0,,,,,
0.0,86.269554,972.0053,0.0,537.0316,93.10061645507812,0.0,777.88586,176.35623,26.113586,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,26.113586,0.0,26.11358642578125,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
0.5,88.27701,971.26666,2.139035224914551,493.88742,93.10061645507812,0.0,832.8873,183.73679,27.24896,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,27.24896,0.5,27.248960494995117,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
1.0,99.64318,956.66364,18.505088806152344,249.78214,93.10061645507812,0.0,984.7182,250.14546,25.5459,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,25.5459,1.0,25.545900344848633,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
2.0,86.761086,945.6896,16.922718048095703,396.813,93.10061645507812,0.0,1117.7468,124.69671,0.5676867,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,0.5676867,2.0,0.5676866769790649,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
2.5,107.19618,950.7083,21.0423583984375,326.98752,93.10061645507812,0.0,1016.0382,245.16667,34.0612,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,34.0612,2.5,17.882130920886993,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
3.0,94.82789,958.57733,14.65933609008789,260.56818,93.10061645507812,0.0,1012.67975,271.29193,35.196575,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,35.196575,3.0,35.19657516479491,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
3.5,94.82789,958.57733,0.0,,93.10061645507812,0.0,,,,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,32.35814,3.5,32.358139038085966,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
4.0,93.4822,961.6084,3.316359758377075,350.83035,93.10061645507812,0.0,918.9903,234.74596,29.519707,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,29.519707,4.0,33.7773551940918,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
4.5,88.86346,941.17804,20.945938110351562,424.06195,93.10061645507812,0.0,938.35474,121.911644,0.0,30.08739471435547,False,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,35.19657,4.5,35.196571350097656,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
5.5,96.90983,957.1119,17.85024642944336,837.3378,93.10061645507812,0.0,639.61084,181.20271,40.87344,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,40.87344,5.5,40.87343978881836,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
6.0,98.20143,959.9558,3.123490810394287,873.6698,93.10061645507812,0.0,668.85834,181.40805,43.711876,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,43.711876,6.0,42.434579849243164,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
6.5,99.47824,962.3969,2.7548534870147705,,93.10061645507812,0.0,,,,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,43.99572,6.5,43.99571990966797,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
7.0,101.7354,960.38257,3.025282382965088,495.59045,93.10061645507812,0.0,835.3436,226.27032,44.27956,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,44.27956,7.0,44.27956008911133,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
7.5,100.88974,958.4478,2.1114940643310547,669.3026,93.10061645507812,0.0,745.5394,208.66496,48.821053,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,48.821053,7.5,48.82105255126953,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
8.0,100.40797,957.1732,1.3626090288162231,,93.10061645507812,0.0,,,,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,51.0918,8.0,51.091800689697266,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
8.5,102.0,957.91595,1.756766438484192,580.74347,93.10061645507812,0.0,813.4067,235.60997,53.36255,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,53.36255,8.5,51.94333076477051,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
9.0,99.70281,958.0635,2.30191969871521,706.7699,93.10061645507812,0.0,748.43134,218.2506,52.79486,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,52.79486,9.0,52.79486083984375,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
9.5,98.10166,957.3087,1.770126223564148,614.237,93.10061645507812,0.0,798.8059,219.55545,48.821053,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,48.821053,9.5,54.497920989990234,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
10.0,96.924324,956.0252,1.7416995763778687,630.1322,93.10061645507812,0.0,764.1766,225.74954,56.20098,30.08739471435547,True,True,True,520,"(3, 5)",EXP1,520.3.5,520.3.5.EXP1,56.20098,10.0,56.20098114013664,0.902931468243857,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(0.5), np.float64(1.0)]"
0.0,768.20044,967.65063,0.0,506.9442,0.0,0.0,932.0347,143.45576,9.082987,0.0,True,True,True,521,"(3, 5)",EXP1,521.3.5,521.3.5.EXP1,9.082987,,,,,
